playlist_name,primary_genre,sub_genres,track_count,last_updated,musinique_focus_score,avg_artist_popularity
Gay Jazz,"['Country', 'Electronic', 'Jazz', 'Pop', 'R&B & Soul', 'Rock']","['alternative r&b', 'art pop', 'baroque pop', 'bedroom pop', 'german indie', 'hi-nrg', 'southern gothic', 'synthpop', 'vocal jazz']",76,2025-07-31T13:09:33Z,42.0,29.81092436974789
That's Mr Faggot to you - queer hits,"['Electronic', 'Jazz', 'Pop', 'R&B & Soul', 'Rock', 'Traditional Folk']","['acid jazz', 'bedroom pop', 'christmas', 'classic rock', 'dance pop', 'deep house', 'disco', 'edm', 'eurodance', 'future house', 'glam rock', 'hi-nrg', 'indie pop', 'italo dance', 'italo disco', 'madchester', 'new wave', 'rock', 'soft pop', 'synthpop']",92,2025-01-09T17:09:42Z,35.9,44.37585421412301
Best Pop Hits With Orchestra,"['Classical', 'Country', 'Easy Listening', 'Electronic', 'Folk', 'Hip Hop', 'Jazz', 'Pop', 'R&B & Soul', 'Regional', 'Rock', 'Traditional Folk']","['adult standards', 'alternative rock', 'ambient folk', 'americana', 'anti-folk', 'aor', 'art pop', 'art rock', 'baroque pop', 'big band', 'britpop', 'christian jazz', 'christmas', 'classic country', 'classic rock', 'classic soul', 'classical', 'contemporary classical', 'country', 'downtempo', 'electro swing', 'europop', 'folk', 'folk rock', 'gothic rock', 'hardstyle', 'hi-nrg', 'hollands', 'jangle pop', 'jazz', 'jazz fusion', 'madchester', 'motown', 'musicals', 'nederpop', 'new wave', 'orchestral', 'outlaw country', 'post-punk', 'power pop', 'progressive rock', 'psychedelic rock', 'psychobilly', 'rock', 'rock and roll', 'rockabilly', 'singer-songwriter', 'soft pop', 'soft rock', 'soul', 'swedish pop', 'swing music', 'synthpop', 'trip hop', 'vocal jazz']",105,2024-05-27T06:16:29Z,22.4,53.0
Psycho - songs about toxic relationships / exes,"['Country', 'Electronic', 'Folk', 'Hip Hop', 'Metal', 'Pop', 'Punk', 'R&B & Soul', 'Regional', 'Rock']","['acoustic pop', 'alternative metal', 'alternative pop', 'alternative rock', 'americana', 'anti-folk', 'art pop', 'art rock', 'baroque pop', 'blues rock', 'britpop', 'classic rock', 'country', 'emo', 'emo rap', 'french indie pop', 'garage rock', 'glam metal', 'glam rock', 'hard rock', 'hardcore punk', 'hip hop', 'horror punk', 'indie', 'indie rock', 'industrial', 'industrial metal', 'industrial rock', 'melodic rap', 'midwest emo', 'nederpop', 'neo soul', 'neue deutsche welle', 'new jack swing', 'nu metal', 'pop', 'pop singer-songwriter', 'proto-punk', 'psychedelic rock', 'psychobilly', 'punk', 'r&b', 'rap', 'soft pop', 'southern gothic', 'trance']",96,2024-01-19T15:22:50Z,20.7,50.21818181818182
Gay Indie Pop,"['Electronic', 'Folk', 'Pop', 'R&B & Soul', 'Rock']","['art pop', 'ballroom vogue', 'baroque pop', 'bedroom pop', 'chanson', 'dream pop', 'electroclash', 'french indie pop', 'french pop', 'hi-nrg', 'hyperpop', 'hypertechno', 'indie folk', 'indie pop', 'indie r&b', 'lo-fi indie', 'nu disco', 'pop singer-songwriter', 'shoegaze', 'soft pop', 'synthpop', 'synthwave', 'trap soul', 'variété française']",182,2025-10-24T06:49:58Z,46.7,30.30263157894737
Merry Christmas Songs - happy Christmas songs (2025),"['Classical', 'Country', 'Easy Listening', 'Folk', 'Jazz', 'Pop', 'Punk', 'R&B & Soul', 'Regional', 'Religious', 'Rock', 'Traditional Folk']","['acoustic country', 'adult standards', 'art pop', 'baroque pop', 'bedroom pop', 'big band', 'bolero', 'ccm', 'chanson', 'chanson québécoise', 'christian', 'christian jazz', 'christian pop', 'christmas', 'classic country', 'classic rock', 'classic soul', 'country', 'dance pop', 'emo', 'folk', 'folk pop', 'folk rock', 'french jazz', 'french pop', 'glam rock', 'jazz', 'jazz pop', 'k-pop', 'motown', 'musicals', 'neo soul', 'northern soul', 'norwegian pop', 'pop', 'pop punk', 'pop singer-songwriter', 'proto-punk', 'punk', 'rock and roll', 'rockabilly', 'singer-songwriter', 'soft pop', 'soul', 'swing music', 'traditional country', 'variété française', 'villancicos', 'vocal jazz', 'worship', 'yacht rock']",146,2025-11-25T08:20:06Z,24.7,55.80929678188319
Schönen Sonntagmorgen (Happy Sunday Morning),"['Electronic', 'Folk', 'Hip Hop', 'Pop', 'R&B & Soul', 'Regional', 'Religious', 'Rock', 'Traditional Folk']","['acoustic pop', 'alternative rock', 'ccm', 'christian', 'christmas', 'classic rock', 'classic soul', 'dansk pop', 'darkwave', 'folk pop', 'gothic rock', 'hip hop', 'indie', 'indie rock', 'jangle pop', 'motown', 'nederpop', 'neo soul', 'new wave', 'pop', 'post-punk', 'power pop', 'psychedelic rock', 'retro pop', 'retro soul', 'rock', 'singer-songwriter', 'soft pop', 'soul', 'southern hip hop', 'surf rock', 't-pop', 'thai pop', 'tropical house']",104,2025-10-20T18:21:08Z,28.5,52.80848556275781
Coffee In The Morning - acoustic folk & indie ,"['Classical', 'Electronic', 'Folk', 'Jazz', 'Pop', 'R&B & Soul', 'Religious', 'Rock', 'Traditional Folk']","['acoustic pop', 'americana', 'baroque pop', 'christian folk', 'christian jazz', 'christmas', 'classical crossover', 'contemporary classical', 'doo-wop', 'downtempo', 'folk', 'folk pop', 'folk rock', 'hardstyle', 'hollands', 'hymns', 'indie folk', 'indie rock', 'minimalism', 'musicals', 'nederpop', 'neoclassical', 'nightcore', 'nu jazz', 'psychedelic rock', 'singer-songwriter', 'soft pop']",146,2025-12-13T07:28:01Z,32.0,37.81580443433769
"Madonna's b-sides, demos & rarities","['Classical', 'Electronic', 'Hip Hop', 'Pop', 'Regional', 'Rock']","['art pop', 'baroque', 'early music', 'edm', 'french pop', 'hi-nrg', 'hip hop', 'latin', 'latin pop', 'new wave', 'pop', 'rage rap', 'rap', 'soft pop', 'synthpop']",42,2025-12-05T10:26:37Z,46.5,75.46551724137932
Starbucks Sunday Morning - acoustic coffeehouse,"['Classical', 'Country', 'Electronic', 'Folk', 'Pop', 'Rock', 'Traditional Folk']","['acoustic pop', 'alt country', 'ambient folk', 'americana', 'baroque pop', 'bedroom pop', 'bluegrass', 'chamber music', 'christmas', 'classic country', 'classic rock', 'classical', 'classical piano', 'country', 'folk', 'folk pop', 'folk rock', 'indie folk', 'indie pop', 'newgrass', 'nightcore', 'outlaw country', 'psychedelic rock', 'score', 'singer-songwriter', 'soft rock', 'soundtrack', 'southern gothic', 'yacht rock']",176,2025-12-17T10:46:32Z,39.8,39.05602240896359
Rustige Zondag,"['Classical', 'Country', 'Electronic', 'Folk', 'Pop', 'Rock', 'Traditional Folk']","['acoustic pop', 'alt country', 'ambient folk', 'americana', 'baroque pop', 'celtic', 'christian jazz', 'christmas', 'classic country', 'country', 'folk', 'folk pop', 'folk rock', 'grunge', 'indie folk', 'jazz pop', 'nederpop', 'nightcore', 'outlaw country', 'post-grunge', 'rock', 'score', 'singer-songwriter', 'soft pop', 'soundtrack', 'southern gothic', 'traditional folk']",208,2025-11-28T16:51:17Z,42.7,40.37082691319979
Happy Saturday Morning & Afternoon - acoustic,"['Blues', 'Country', 'Easy Listening', 'Electronic', 'Folk', 'Pop', 'R&B & Soul', 'Regional', 'Religious', 'Rock']","['acoustic pop', 'americana', 'bedroom pop', 'bluegrass', 'blues', ""children's music"", 'christian folk', 'classic rock', 'dance pop', 'folk', 'folk pop', 'folk rock', 'grunge', 'hardstyle', 'hollands', 'hymns', 'indie folk', 'indie r&b', 'jazz pop', 'lullaby', 'nederpop', 'neo-psychedelic', 'newgrass', 'norwegian pop', 'nz reggae', 'power pop', 'psychedelic rock', 'reggae', 'reggae pop', 'reggae rock', 'retro soul', 'roots reggae', 'singer-songwriter', 'soft pop', 'southern gothic', 'surf rock', 'synthwave', 'tropical house', 'worship']",198,2025-12-16T09:53:50Z,32.2,43.20936957779063
MTV Unplugged - best of + other acoustic hits,"['Blues', 'Electronic', 'Folk', 'Hip Hop', 'Metal', 'Pop', 'Punk', 'R&B & Soul', 'Regional', 'Rock', 'Traditional Folk']","['alternative rock', 'art pop', 'baroque pop', 'blues', 'blues rock', 'britpop', 'christmas', 'classic rock', 'east coast hip hop', 'folk', 'folk rock', 'glam metal', 'glam rock', 'grunge', 'hip hop', 'jangle pop', 'madchester', 'neo soul', 'new wave', 'pop', 'post-grunge', 'quiet storm', 'r&b', 'rap', 'riot grrrl', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'swedish pop', 'synthpop', 'trip hop', 'yacht rock']",63,2024-11-24T19:13:17Z,35.3,68.53658536585365
Kaffeehausmusik für den Sonntagmorgen,"['Country', 'Electronic', 'Folk', 'Pop']","['acoustic pop', 'ambient folk', 'christian folk', 'dance pop', 'folk pop', 'indie folk', 'singer-songwriter', 'southern gothic']",43,2025-12-01T14:13:42Z,32.2,37.69543147208122
Christmas Punk & Rock (A Loud Christmas 2025),"['Blues', 'Classical', 'Country', 'Electronic', 'Folk', 'Hip Hop', 'Jazz', 'Metal', 'Pop', 'Punk', 'Regional', 'Religious', 'Rock', 'Traditional Folk']","['alt country', 'alternative metal', 'alternative rock', 'anti-folk', 'aor', 'art rock', 'baroque pop', 'blues', 'blues rock', 'ccm', 'cedm', 'celtic', 'celtic punk', 'celtic rock', 'christian', 'christian alternative rock', 'christian folk', 'christian hip hop', 'christian pop', 'christian rock', 'christmas', 'classic rock', 'classical crossover', 'comedy', 'dream pop', 'electro house', 'emo', 'folk', 'folk pop', 'folk punk', 'folk rock', 'garage rock', 'glam metal', 'glam rock', 'grindcore', 'grunge', 'hard rock', 'hardcore punk', 'heavy metal', 'indie', 'indie folk', 'jam band', 'jazz', 'melodic hardcore', 'metal', 'midwest emo', 'modern blues', 'new wave', 'nu metal', 'orchestral', 'polka', 'pop punk', 'post-grunge', 'post-rock', 'power pop', 'proto-punk', 'punk', 'queercore', 'rap metal', 'rock', 'rock and roll', 'rockabilly', 'roots rock', 'singer-songwriter', 'ska', 'ska punk', 'skate punk', 'slowcore', 'smooth jazz', 'soft pop', 'soft rock', 'southern rock', 'speed metal', 'surf rock', 'thrash metal', 'worship', 'yacht rock']",175,2025-11-22T10:37:45Z,22.5,53.10452961672474
Starbucks Christmas Soul,"['Country', 'Easy Listening', 'Electronic', 'Jazz', 'Pop', 'R&B & Soul', 'Regional', 'Religious', 'Rock', 'Traditional Folk']","['adult standards', 'alternative r&b', 'big band', 'brass band', 'cajun', 'calypso', 'christian', 'christian jazz', 'christian r&b', 'christmas', 'classic soul', 'contemporary r&b', 'cool jazz', 'disco', 'doo-wop', 'freestyle', 'funk', 'funk rock', 'gospel', 'hi-nrg', 'jazz', 'jazz funk', 'jazz fusion', 'jazz pop', 'jersey club', 'kuduro', 'motown', 'nederpop', 'neo soul', 'new jack swing', 'northern soul', 'quiet storm', 'r&b', 'ragtime', 'retro soul', 'smooth jazz', 'soft pop', 'soul', 'swing music', 'traditional gospel', 'trap soul', 'uk r&b', 'vocal jazz', 'worship']",96,2025-12-12T08:22:15Z,20.3,47.0635838150289
Jazz Covers - jazzy Sunday morning ,"['Classical', 'Country', 'Easy Listening', 'Folk', 'Jazz', 'Pop', 'R&B & Soul', 'Regional', 'Rock', 'Traditional Folk']","['adult standards', 'alt country', 'art pop', 'art rock', 'baroque pop', 'big band', 'bossa nova', 'cajun', 'christmas', 'cool jazz', 'easy listening', 'folk', 'folk rock', 'french jazz', 'glam rock', 'hard bop', 'jazz', 'jazz ballads', 'jazz funk', 'jazz fusion', 'jazz pop', 'lounge', 'musicals', 'neo soul', 'new wave', 'pop', 'power pop', 'quiet storm', 'singer-songwriter', 'smooth jazz', 'soft pop', 'swing music', 'vocal jazz', 'zydeco']",65,2023-05-27T13:06:21Z,24.6,52.234375
Christmas Choir (A Cappella Christmas) 2025,"['Classical', 'Easy Listening', 'Folk', 'Jazz', 'Pop', 'R&B & Soul', 'Regional', 'Religious', 'Rock', 'Traditional Folk']","['adult standards', 'baroque', 'baroque pop', 'bhajan', 'catholic music', 'celtic', 'chamber music', 'choral', 'christian folk', 'christmas', 'classical', 'concerto', 'contemporary classical', 'dancehall', 'devotional', 'early music', 'folk', 'folk rock', 'gregorian chant', 'hymns', 'indie folk', 'italian singer-songwriter', 'japanese classical', 'medieval', 'minimalism', 'motown', 'new age', 'opera', 'orchestral', 'power pop', 'renaissance', 'score', 'sea shanties', 'singer-songwriter', 'smooth jazz', 'soundtrack', 'villancicos', 'yacht rock']",69,2024-10-05T17:59:27Z,19.2,42.04878048780488
Instrumental Country & Americana,"['Blues', 'Classical', 'Country', 'Electronic', 'Folk', 'Jazz', 'Pop', 'Religious', 'Rock', 'Traditional Folk']","['acoustic pop', 'alternative rock', 'ambient folk', 'ambient jazz', 'americana', 'art pop', 'bluegrass', 'blues', 'blues rock', 'boogie-woogie', 'cajun', 'celtic', 'christian bluegrass', 'classic blues', 'classic country', 'classic rock', 'country', 'country blues', 'folk', 'free jazz', 'gospel', 'honky tonk', 'hymns', 'indie folk', 'indorock', 'jam band', 'jangle pop', 'jazz', 'jazz fusion', 'jazz pop', 'modern blues', 'nederpop', 'newgrass', 'outlaw country', 'ragtime', 'rock', 'rockabilly', 'soft rock', 'soundtrack', 'surf rock', 'traditional folk', 'traditional music', 'vocal jazz', 'yacht rock', 'zydeco']",101,2025-11-29T15:37:59Z,26.5,37.04261363636363
Best 80s Covers (acoustic mostly),"['Country', 'Easy Listening', 'Electronic', 'Folk', 'Jazz', 'Metal', 'Pop', 'Punk', 'R&B & Soul', 'Regional', 'Religious', 'Rock', 'Traditional Folk']","['acoustic pop', 'alt country', 'alternative metal', 'alternative rock', 'ambient folk', 'americana', 'anti-folk', 'art pop', 'baroque pop', 'bluegrass', 'bossa nova', 'britpop', 'ccm', 'celtic', 'chanson', 'christian', 'christian folk', 'christian pop', 'christmas', 'classic country', 'country', 'emo', 'folk', 'folk pop', 'french jazz', 'hollands', 'honky tonk', 'indie folk', 'indie soul', 'jangle pop', 'jazz pop', 'lounge', 'nederpop', 'neo soul', 'newgrass', 'nightcore', 'norwegian pop', 'nu metal', 'outlaw country', 'pop punk', 'proto-punk', 'punk', 'retro soul', 'rock', 'singer-songwriter', 'soft pop', 'southern gothic', 'swedish pop', 'traditional country', 'traditional folk', 'vocal jazz', 'worship']",160,2025-10-30T14:02:27Z,18.4,37.85214007782101
Starbucks Christmas Folk & Indie,"['Country', 'Electronic', 'Folk', 'Pop', 'Religious', 'Rock', 'Traditional Folk']","['acoustic pop', 'alt country', 'alternative dance', 'ambient folk', 'americana', 'anti-folk', 'art pop', 'baroque pop', 'bass house', 'bedroom pop', 'bluegrass', 'ccm', 'celtic', 'chillstep', 'christian', 'christian bluegrass', 'christian folk', 'christmas', 'drum and bass', 'folk', 'folk pop', 'grunge', 'indie', 'indie folk', 'neofolk', 'new rave', 'newgrass', 'norwegian pop', 'post-grunge', 'power pop', 'rock', 'roots rock', 'sea shanties', 'singer-songwriter', 'southern gothic', 'surf rock', 'worship']",181,2025-12-12T07:19:53Z,41.6,41.94785512458258
Happy Sunday Afternoon,"['Electronic', 'Hip Hop', 'Pop', 'R&B & Soul', 'Religious', 'Rock', 'Traditional Folk']","['acoustic pop', 'alternative rock', 'ccm', 'christian', 'christmas', 'classic rock', 'classic soul', 'dansk pop', 'darkwave', 'folk pop', 'gothic rock', 'grunge', 'hip hop', 'indie', 'indie rock', 'jangle pop', 'motown', 'nederpop', 'new wave', 'pop', 'post-punk', 'rock', 'soft pop', 'soft rock', 'soul', 'southern hip hop', 'southern rock', 'yacht rock']",109,2025-10-20T18:24:15Z,35.1,53.766328828828826
Starbucks Nostalgic Christmas Hits,"['Easy Listening', 'Jazz', 'Pop', 'R&B & Soul', 'Regional', 'Rock', 'Traditional Folk']","['adult standards', 'baroque pop', 'big band', 'bolero', 'christmas', 'classic soul', 'jazz', 'motown', 'rock and roll', 'rockabilly', 'soul', 'swing music', 'villancicos', 'vocal jazz']",43,2025-12-12T07:34:56Z,34.7,76.45051194539249
Easy On Monday - morning & afternoon,"['Country', 'Electronic', 'Folk', 'Jazz', 'Pop', 'R&B & Soul', 'Rock', 'Traditional Folk']","['acoustic country', 'acoustic pop', 'alternative pop', 'ambient folk', 'anti-folk', 'art pop', 'baroque pop', 'celtic', 'christmas', 'dream pop', 'folk', 'folk pop', 'folk rock', 'indie', 'indie folk', 'indie pop', 'indie rock', 'lo-fi indie', 'midwest emo', 'neofolk', 'norwegian pop', 'nu jazz', 'progressive trance', 'sea shanties', 'singer-songwriter', 'soul', 'southern gothic', 'swedish pop', 'traditional folk', 'trance']",176,2025-11-28T16:53:41Z,36.2,38.85324625432194
Gay Folk & Indie,"['Classical', 'Folk', 'Pop', 'Punk', 'Rock']","['ambient folk', 'americana', 'baroque pop', 'bedroom pop', 'emo', 'folk', 'french indie pop', 'indie folk', 'indie pop', 'math rock', 'midwest emo', 'musicals', 'pop punk', 'singer-songwriter', 'slowcore']",132,2025-12-04T20:59:53Z,43.7,27.805424528301888
SEX SONGS,"['Electronic', 'Hip Hop', 'Pop', 'R&B & Soul', 'Rock']","['acid house', 'art pop', 'chicago house', 'east coast hip hop', 'funk', 'funk rock', 'hardcore hip hop', 'hip hop', 'hollands', 'hyperpop', 'miami bass', 'new jack swing', 'old school hip hop', 'pop', 'r&b', 'rap', 'soft pop', 'southern hip hop', 'trap soul']",34,2025-11-30T09:11:49Z,27.2,72.625
Acoustic Holiday Classics & Acoustic Modern Christmas Songs,"['Classical', 'Country', 'Easy Listening', 'Electronic', 'Folk', 'Jazz', 'Metal', 'Pop', 'Religious', 'Rock', 'Traditional Folk']","['acoustic pop', 'adult standards', 'alt country', 'americana', 'big band', 'celtic', 'choral', 'christian folk', 'christian pop', 'christmas', 'classic country', 'country', 'folk', 'folk pop', 'folk rock', 'gothic metal', 'hardstyle', 'hollands', 'indie folk', 'japanese classical', 'jazz', 'jazz ballads', 'jazz pop', 'nederpop', 'neofolk', 'pop country', 'pop worship', 'rock and roll', 'rockabilly', 'roots rock', 'sea shanties', 'singer-songwriter', 'smooth jazz', 'soft pop', 'soft rock', 'southern gothic', 'surf rock', 'symphonic metal', 'vocal jazz', 'yacht rock']",153,2025-12-19T18:38:26Z,28.9,42.34223790322581
"Dark & Twisted - depressing, sad folk and indie songs","['Classical', 'Country', 'Electronic', 'Folk', 'Hip Hop', 'Jazz', 'Pop', 'R&B & Soul', 'Regional', 'Rock', 'Traditional Folk']","['alt country', 'alternative rock', 'ambient folk', 'americana', 'art pop', 'art rock', 'baroque pop', 'choral', 'christmas', 'classic country', 'country', 'downtempo', 'dream pop', 'europop', 'folk', 'folk pop', 'glam rock', 'glitch', 'idm', 'indie folk', 'indie rock', 'jazz pop', 'native american music', 'neo soul', 'outlaw country', 'retro soul', 'score', 'singer-songwriter', 'smooth jazz', 'southern gothic', 'trip hop', 'vocal jazz']",95,2025-10-05T15:20:49Z,28.3,38.67011642949547
Instrumental Coffeehouse - piano & strings,"['Classical', 'Electronic', 'Folk', 'Hip Hop', 'Jazz', 'Pop', 'Rock', 'Traditional Folk']","['ambient', 'ambient folk', 'art pop', 'art rock', 'baroque pop', 'chamber music', 'christmas', 'classic rock', 'classical', 'classical piano', 'contemporary classical', 'folk', 'folk rock', 'hi-nrg', 'impressionism', 'indonesian indie', 'jazz', 'jazz ballads', 'minimalism', 'nederpop', 'neo-psychedelic', 'neoclassical', 'post-rock', 'psychedelic rock', 'score', 'singer-songwriter', 'soundtrack', 'space music', 'spoken word', 'synthpop']",238,2025-12-19T18:38:48Z,49.9,37.79165737229534
